,Geol,Dol_den,Lin_order1,Lin_order2,RTP,BGA,eK,eU,eTh,ZR,BA,RB,NB,CE,TH,U,TREE,MGO,CAO,K2O,SIO2,Label
15,5.0,30.436647415161133,4000.0,4472.13623046875,111.0,63.0,3.3226916790008545,7.164862632751465,39.11982345581055,452.5277099609375,483.27593994140625,158.28060913085938,15.228025436401367,110.576416015625,31.965354919433594,4.850253582000732,300.992919921875,1.1638967990875244,2.126530885696411,3.0641531944274902,60.22768020629883,1
16,5.0,0.0,5656.85400390625,0.0,151.0,95.0,0.7606736421585083,1.5768460035324097,11.256457328796387,407.1177978515625,412.5573425292969,70.45709991455078,12.132224082946777,56.136260986328125,13.018181800842285,1.9086281061172485,152.634033203125,1.8988611698150635,4.382226943969727,1.3249655961990356,65.21040344238281,1
17,5.0,0.0,4472.13623046875,2000.0,195.0,95.0,0.5904711484909058,2.104410409927368,11.316765785217285,349.04193115234375,284.0661926269531,57.19153594970703,10.972745895385742,51.64326858520508,11.345935821533203,1.676527500152588,142.0990753173828,1.9361299276351929,4.781433582305908,0.9001520276069641,66.30665588378906,1
18,5.0,0.0,0.0,2000.0,239.0,47.0,0.8964690566062927,1.8543496131896973,10.506462097167969,595.801025390625,453.9274597167969,75.48473358154297,11.776594161987305,45.68524169921875,13.540633201599121,1.4575791358947754,124.55059051513672,1.1810704469680786,3.427278757095337,1.4726135730743408,72.1385498046875,1
19,5.0,0.0,2000.0,0.0,135.0,63.0,0.7046846151351929,0.8274123072624207,6.9759907722473145,443.73443603515625,731.9342041015625,138.2355194091797,14.044962882995605,47.376163482666016,25.70441246032715,2.033663272857666,128.3641815185547,1.0423688888549805,2.465116024017334,3.132333993911743,70.2082748413086,1
20,5.0,44.55374526977539,11661.9033203125,0.0,127.0,167.0,3.0617332458496094,4.93137788772583,40.038692474365234,896.5752563476562,523.0809936523438,147.50814819335938,19.88926887512207,69.2474365234375,99.73318481445312,8.68415355682373,193.0077362060547,1.0189496278762817,2.126086711883545,3.4530625343322754,66.65105438232422,1
21,5.0,44.55374526977539,11661.9033203125,0.0,127.0,167.0,3.0617332458496094,4.93137788772583,40.038692474365234,896.5752563476562,523.0809936523438,147.50814819335938,19.88926887512207,69.2474365234375,99.73318481445312,8.68415355682373,193.0077362060547,1.0189496278762817,2.126086711883545,3.4530625343322754,66.65105438232422,1
22,6.0,8.59134578704834,2828.427001953125,8246.2109375,175.0,223.0,2.9019975662231445,4.141700744628906,33.10969924926758,618.6808471679688,662.7156982421875,114.21478271484375,7.6969709396362305,75.97810363769531,22.188486099243164,2.250413179397583,208.0333251953125,1.0831934213638306,2.4193999767303467,3.420785665512085,63.012752532958984,1
23,6.0,13.676473617553711,4472.13623046875,6324.55517578125,191.0,219.0,3.4749386310577393,3.8630449771881104,34.07902908325195,711.1698608398438,664.3546142578125,119.3560562133789,9.503918647766113,77.55216979980469,23.342805862426758,2.5726540088653564,216.08424377441406,1.1064091920852661,2.339172601699829,3.473223924636841,63.507022857666016,1
24,5.0,30.436647415161133,4000.0,4472.13623046875,111.0,63.0,3.3226916790008545,7.164862632751465,39.11982345581055,452.5277099609375,483.27593994140625,158.28060913085938,15.228025436401367,110.576416015625,31.965354919433594,4.850253582000732,300.992919921875,1.1638967990875244,2.126530885696411,3.0641531944274902,60.22768020629883,1
25,5.0,5.405701160430908,4472.13623046875,4472.13623046875,63.0,63.0,2.8611083030700684,6.03969669342041,30.239656448364258,482.1693420410156,504.1509704589844,162.07276916503906,13.32652759552002,73.6883773803711,31.004405975341797,2.8085403442382812,248.38162231445312,1.0936046838760376,2.468891143798828,3.2335989475250244,61.60088348388672,1
26,6.0,0.0,2828.427001953125,6000.0,219.0,227.0,3.2157232761383057,2.1396636962890625,15.064336776733398,1078.6688232421875,660.2429809570312,102.57957458496094,21.27792739868164,129.16424560546875,19.513450622558594,3.838754415512085,328.03497314453125,1.1421314477920532,2.7815163135528564,3.4054160118103027,60.292606353759766,1
27,5.0,0.0,14000.0,0.0,247.0,79.0,1.5469533205032349,3.52961802482605,16.298315048217773,699.7947387695312,442.0409851074219,132.27871704101562,18.398075103759766,58.91860580444336,27.746904373168945,4.594084739685059,162.0797576904297,1.5243276357650757,2.5444223880767822,2.4380481243133545,67.32786560058594,1
28,5.0,0.0,14000.0,0.0,247.0,79.0,1.5469533205032349,3.52961802482605,16.298315048217773,699.7947387695312,442.0409851074219,132.27871704101562,18.398075103759766,58.91860580444336,27.746904373168945,4.594084739685059,162.0797576904297,1.5243276357650757,2.5444223880767822,2.4380481243133545,67.32786560058594,1
29,6.0,0.0,2828.427001953125,6000.0,219.0,227.0,3.2157232761383057,2.1396636962890625,15.064336776733398,1078.6688232421875,660.2429809570312,102.57957458496094,21.27792739868164,129.16424560546875,19.513450622558594,3.838754415512085,328.03497314453125,1.1421314477920532,2.7815163135528564,3.4054160118103027,60.292606353759766,1
30,6.0,0.0,0.0,8246.2109375,103.0,199.0,4.295389175415039,1.016386866569519,17.093284606933594,1134.0714111328125,712.351318359375,108.09584045410156,26.6488094329834,154.1083526611328,23.023069381713867,4.1224260330200195,383.9313049316406,1.059211254119873,2.4769561290740967,3.3691811561584473,59.981021881103516,1
31,6.0,0.0,2000.0,6324.55517578125,215.0,215.0,4.116621017456055,1.4977829456329346,17.143251419067383,1052.8447265625,686.5238037109375,105.89817810058594,25.54683494567871,149.9142303466797,22.159835815429688,3.8698463439941406,370.3656311035156,1.1276063919067383,2.7411065101623535,3.325991630554199,59.815372467041016,1
32,6.0,62.29579544067383,2828.427001953125,8485.28125,143.0,159.0,4.11413049697876,3.87833309173584,39.373619079589844,705.16259765625,665.7608032226562,68.68875122070312,80.27256774902344,187.35736083984375,34.25769805908203,4.4110589027404785,451.7518310546875,0.9237395524978638,2.2674851417541504,2.7784316539764404,61.08559036254883,1
33,6.0,37.74264144897461,2000.0,8246.2109375,223.0,175.0,3.2162938117980957,4.08254861831665,33.97541046142578,678.9636840820312,651.1799926757812,73.09486389160156,72.8934555053711,206.843017578125,30.921720504760742,4.184569835662842,494.7783203125,1.005711317062378,2.4208884239196777,2.7204744815826416,60.71293640136719,1
34,6.0,52.53120803833008,2000.0,7211.1025390625,63.0,159.0,3.513155698776245,4.955029487609863,43.596824645996094,520.475341796875,623.2141723632812,60.579715728759766,80.18860626220703,218.3992462158203,38.248779296875,3.736163377761841,521.9041748046875,1.0035730600357056,2.50156831741333,2.5862042903900146,61.9228630065918,1
35,6.0,37.74264144897461,2000.0,8246.2109375,223.0,175.0,3.2162938117980957,4.08254861831665,33.97541046142578,678.9636840820312,651.1799926757812,73.09486389160156,72.8934555053711,206.843017578125,30.921720504760742,4.184569835662842,494.7783203125,1.005711317062378,2.4208884239196777,2.7204744815826416,60.71293640136719,1
36,5.0,0.0,4000.0,4472.13623046875,203.0,231.0,2.514158248901367,2.64241361618042,10.865817070007324,604.316650390625,471.5440673828125,143.2262725830078,13.83220100402832,58.21589660644531,19.743186950683594,4.066836833953857,163.52194213867188,1.3632690906524658,2.2809555530548096,3.178300380706787,67.38726806640625,1
37,5.0,0.0,4000.0,4472.13623046875,203.0,231.0,2.514158248901367,2.64241361618042,10.865817070007324,604.316650390625,471.5440673828125,143.2262725830078,13.83220100402832,58.21589660644531,19.743186950683594,4.066836833953857,163.52194213867188,1.3632690906524658,2.2809555530548096,3.178300380706787,67.38726806640625,1
38,6.0,0.0,4472.13623046875,7211.1025390625,47.0,103.0,3.877108573913574,3.70595645904541,33.99208450317383,1468.38525390625,753.4528198242188,107.43798828125,23.578645706176758,152.49591064453125,27.04341697692871,5.320810794830322,387.6440124511719,0.9254220128059387,2.2330732345581055,3.4364137649536133,59.77798843383789,1
39,4.0,35.74522399902344,0.0,2000.0,203.0,79.0,2.518235921859741,3.595874309539795,13.846057891845703,394.452392578125,353.9928894042969,124.76663208007812,13.922699928283691,49.81504440307617,16.946542739868164,2.855104684829712,145.79812622070312,1.2764822244644165,1.7470970153808594,2.498648166656494,61.35658264160156,1
40,2.0,8.51386833190918,2000.0,2000.0,103.0,79.0,2.9985198974609375,3.529019355773926,21.340585708618164,407.2975158691406,356.3719787597656,139.80825805664062,13.301788330078125,62.25187683105469,22.420381546020508,3.3426153659820557,183.87841796875,1.6075676679611206,2.011746406555176,2.314082384109497,59.71445083618164,1
41,2.0,8.51386833190918,2000.0,2000.0,103.0,79.0,2.9985198974609375,3.529019355773926,21.340585708618164,407.2975158691406,356.3719787597656,139.80825805664062,13.301788330078125,62.25187683105469,22.420381546020508,3.3426153659820557,183.87841796875,1.6075676679611206,2.011746406555176,2.314082384109497,59.71445083618164,1
42,2.0,12.362618446350098,2000.0,0.0,167.0,103.0,2.9413297176361084,2.9227261543273926,14.959507942199707,433.640380859375,353.58929443359375,135.97784423828125,13.229082107543945,57.1262092590332,22.516157150268555,3.4187660217285156,167.84938049316406,1.4012985229492188,2.0750720500946045,2.532576322555542,60.58510208129883,1
43,6.0,0.0,4472.13623046875,12165.525390625,47.0,167.0,0.3723112940788269,2.5097029209136963,16.748872756958008,1137.5294189453125,596.3262329101562,90.52436828613281,19.148361206054688,113.218017578125,17.28211212158203,4.096353054046631,278.3797912597656,0.902863085269928,1.461866021156311,3.826138734817505,60.6825065612793,1
44,6.0,0.0,4000.0,14142.1357421875,63.0,191.0,2.8317208290100098,2.769148826599121,16.485864639282227,1243.538818359375,658.123046875,97.75147247314453,19.80649185180664,131.58364868164062,17.02263069152832,4.380183219909668,330.58929443359375,0.8827241063117981,1.4277762174606323,3.9701435565948486,60.36036682128906,1
45,6.0,0.0,4472.13623046875,7211.1025390625,47.0,103.0,3.877108573913574,3.70595645904541,33.99208450317383,1468.38525390625,753.4528198242188,107.43798828125,23.578645706176758,152.49591064453125,27.04341697692871,5.320810794830322,387.6440124511719,0.9254220128059387,2.2330732345581055,3.4364137649536133,59.77798843383789,1
46,6.0,0.0,4472.13623046875,7211.1025390625,47.0,103.0,3.877108573913574,3.70595645904541,33.99208450317383,1468.38525390625,753.4528198242188,107.43798828125,23.578645706176758,152.49591064453125,27.04341697692871,5.320810794830322,387.6440124511719,0.9254220128059387,2.2330732345581055,3.4364137649536133,59.77798843383789,1
47,6.0,0.0,4472.13623046875,7211.1025390625,47.0,103.0,3.877108573913574,3.70595645904541,33.99208450317383,1468.38525390625,753.4528198242188,107.43798828125,23.578645706176758,152.49591064453125,27.04341697692871,5.320810794830322,387.6440124511719,0.9254220128059387,2.2330732345581055,3.4364137649536133,59.77798843383789,1
48,4.0,91.83914184570312,2828.427001953125,2000.0,215.0,235.0,0.47742435336112976,0.9034030437469482,2.640519618988037,337.55279541015625,322.2360534667969,96.37696838378906,11.985773086547852,48.0699348449707,25.36857795715332,2.714172601699829,142.21238708496094,2.0023601055145264,2.403271198272705,2.0061564445495605,59.261390686035156,1
49,2.0,0.0,13416.4072265625,2000.0,79.0,135.0,2.6999740600585938,2.0552995204925537,18.050792694091797,1026.0093994140625,715.0193481445312,107.26063537597656,16.4139404296875,118.44601440429688,24.795372009277344,3.818208694458008,305.08648681640625,1.328358769416809,3.236215591430664,2.9226508140563965,59.34181594848633,1
50,2.0,59.965003967285156,2000.0,2000.0,207.0,111.0,1.5496665239334106,1.5186487436294556,6.601230144500732,314.1551513671875,341.9037780761719,95.46153259277344,12.144292831420898,45.3114128112793,14.967333793640137,2.4851388931274414,133.61660766601562,1.7104671001434326,2.172971725463867,2.0157265663146973,58.93762969970703,1
51,2.0,39.412269592285156,2000.0,0.0,183.0,127.0,2.2429449558258057,2.919461250305176,11.63643741607666,359.63751220703125,336.77447509765625,112.62254333496094,12.035515785217285,50.05674743652344,18.79256820678711,2.9659423828125,147.79820251464844,1.67807936668396,2.5493621826171875,2.2842659950256348,60.05535125732422,1
52,2.0,39.412269592285156,2000.0,0.0,183.0,127.0,2.2429449558258057,2.919461250305176,11.63643741607666,359.63751220703125,336.77447509765625,112.62254333496094,12.035515785217285,50.05674743652344,18.79256820678711,2.9659423828125,147.79820251464844,1.67807936668396,2.5493621826171875,2.2842659950256348,60.05535125732422,1
53,2.0,0.0,12165.525390625,4000.0,47.0,159.0,2.6508915424346924,1.7029861211776733,11.61191177368164,1137.4549560546875,801.92431640625,102.60712432861328,16.396848678588867,107.93062591552734,23.566701889038086,3.601685047149658,283.0956726074219,1.2538788318634033,3.5638365745544434,3.078542947769165,59.52261734008789,1
54,6.0,0.0,11661.9033203125,2828.427001953125,31.0,111.0,3.153581380844116,3.6001107692718506,22.399965286254883,1177.7867431640625,742.8877563476562,112.8974838256836,17.44518280029297,129.36648559570312,27.04509925842285,4.06953763961792,332.3860778808594,1.1748590469360352,2.701817512512207,3.1425256729125977,59.77854919433594,1
55,6.0,0.0,11661.9033203125,2828.427001953125,31.0,111.0,3.153581380844116,3.6001107692718506,22.399965286254883,1177.7867431640625,742.8877563476562,112.8974838256836,17.44518280029297,129.36648559570312,27.04509925842285,4.06953763961792,332.3860778808594,1.1748590469360352,2.701817512512207,3.1425256729125977,59.77854919433594,1
56,2.0,0.0,4000.0,2828.427001953125,159.0,199.0,2.488858461380005,2.1929931640625,12.551344871520996,476.06219482421875,793.4652099609375,102.0409927368164,10.651819229125977,86.27558135986328,13.8582763671875,3.861704111099243,232.9307098388672,0.9694584012031555,2.1893258094787598,3.020583152770996,62.659202575683594,1
57,2.0,0.0,4000.0,2828.427001953125,159.0,199.0,2.488858461380005,2.1929931640625,12.551344871520996,476.06219482421875,793.4652099609375,102.0409927368164,10.651819229125977,86.27558135986328,13.8582763671875,3.861704111099243,232.9307098388672,0.9694584012031555,2.1893258094787598,3.020583152770996,62.659202575683594,1
58,2.0,0.0,4000.0,2828.427001953125,159.0,199.0,2.488858461380005,2.1929931640625,12.551344871520996,476.06219482421875,793.4652099609375,102.0409927368164,10.651819229125977,86.27558135986328,13.8582763671875,3.861704111099243,232.9307098388672,0.9694584012031555,2.1893258094787598,3.020583152770996,62.659202575683594,1
59,3.0,0.0,2000.0,4472.13623046875,231.0,199.0,2.8988192081451416,3.7068188190460205,18.751745223999023,448.223876953125,868.4716186523438,102.07611846923828,11.06088638305664,97.31507873535156,15.151310920715332,3.7877345085144043,261.6269836425781,0.9636719822883606,2.202958106994629,3.1117196083068848,62.58582305908203,1
60,5.0,0.0,15620.5,4472.13623046875,219.0,195.0,2.1238396167755127,2.9407410621643066,14.34243106842041,405.49432373046875,530.55126953125,122.95526123046875,14.187766075134277,69.64057922363281,20.691213607788086,4.428386211395264,197.05523681640625,1.6641908884048462,3.5501227378845215,2.7478930950164795,62.61453628540039,1
61,5.0,0.0,14142.1357421875,2828.427001953125,247.0,175.0,2.05887770652771,2.6747140884399414,12.90060043334961,391.7479553222656,525.4525756835938,130.02780151367188,13.088238716125488,74.2496109008789,20.607397079467773,5.455157279968262,210.5790252685547,1.5531140565872192,3.313107967376709,3.0200085639953613,62.203590393066406,1
62,3.0,0.0,2000.0,4000.0,143.0,231.0,3.324960231781006,3.1369354724884033,13.211113929748535,459.62713623046875,710.1703491210938,95.99547576904297,10.635679244995117,69.51081848144531,11.894020080566406,3.125955820083618,193.21946716308594,1.0235927104949951,2.3804423809051514,2.9247820377349854,62.38984298706055,1
63,3.0,0.0,2000.0,4000.0,143.0,231.0,3.324960231781006,3.1369354724884033,13.211113929748535,459.62713623046875,710.1703491210938,95.99547576904297,10.635679244995117,69.51081848144531,11.894020080566406,3.125955820083618,193.21946716308594,1.0235927104949951,2.3804423809051514,2.9247820377349854,62.38984298706055,1
64,5.0,0.0,15620.5,4472.13623046875,219.0,195.0,2.1238396167755127,2.9407410621643066,14.34243106842041,405.49432373046875,530.55126953125,122.95526123046875,14.187766075134277,69.64057922363281,20.691213607788086,4.428386211395264,197.05523681640625,1.6641908884048462,3.5501227378845215,2.7478930950164795,62.61453628540039,1
65,1.0,0.0,14422.205078125,2828.427001953125,235.0,203.0,3.0924415588378906,4.037024974822998,31.467182159423828,444.93878173828125,525.1419067382812,126.30745697021484,13.326045036315918,73.01420593261719,24.889448165893555,4.9166154861450195,207.79251098632812,1.523480772972107,3.302572727203369,2.903144598007202,62.87276840209961,1
66,2.0,0.0,11661.9033203125,16970.5625,211.0,151.0,0.7876442074775696,2.006136894226074,5.265365123748779,427.9853515625,536.4036865234375,76.01246643066406,9.888163566589355,57.32655715942383,8.752126693725586,2.187638282775879,164.19827270507812,1.7639964818954468,4.605685234069824,1.996383786201477,58.971099853515625,1
67,2.0,0.0,12806.2490234375,15620.5,207.0,151.0,3.2035133838653564,1.247016429901123,4.090192794799805,522.1582641601562,541.6825561523438,88.395751953125,9.390480995178223,57.19577407836914,8.043290138244629,2.519207000732422,164.24783325195312,1.339269995689392,3.061552047729492,2.323112964630127,59.20933532714844,1
68,6.0,13.870672225952148,2000.0,2828.427001953125,207.0,191.0,2.4593145847320557,3.064154624938965,14.790519714355469,600.0762329101562,625.776611328125,92.66698455810547,13.396669387817383,69.5557861328125,17.30145835876465,2.5744354724884033,193.9425048828125,3.1711652278900146,1.9637401103973389,1.1174405813217163,62.097843170166016,1
69,6.0,13.870672225952148,2000.0,2828.427001953125,207.0,191.0,2.4593145847320557,3.064154624938965,14.790519714355469,600.0762329101562,625.776611328125,92.66698455810547,13.396669387817383,69.5557861328125,17.30145835876465,2.5744354724884033,193.9425048828125,3.1711652278900146,1.9637401103973389,1.1174405813217163,62.097843170166016,1
70,2.0,4.094414234161377,8246.2109375,2000.0,95.0,243.0,1.3275270462036133,1.8748013973236084,9.518227577209473,597.4857788085938,592.1824951171875,81.63640594482422,12.614527702331543,56.03352355957031,17.314767837524414,2.756251096725464,152.13328552246094,1.952380895614624,2.956129312515259,1.6095250844955444,66.8319320678711,1
71,2.0,0.0,8944.2724609375,2000.0,47.0,247.0,0.6897387504577637,1.867980718612671,9.346707344055176,542.453857421875,564.7366333007812,90.5688705444336,13.725924491882324,57.142845153808594,19.991378784179688,3.190516233444214,154.59268188476562,2.102081537246704,2.917267084121704,1.6872080564498901,66.23096466064453,1
72,4.0,1.8961272239685059,15620.5,2828.427001953125,31.0,183.0,0.5119261145591736,0.5636587142944336,2.3854782581329346,262.078857421875,359.59820556640625,48.862937927246094,14.20988941192627,74.30140686035156,8.68359088897705,2.021963596343994,182.04806518554688,1.9946991205215454,4.307634353637695,1.4824421405792236,53.799076080322266,1
73,2.0,12.142227172851562,14142.1357421875,4472.13623046875,63.0,79.0,1.3441318273544312,0.9528114795684814,9.062423706054688,264.5360412597656,416.7956848144531,53.6506462097168,12.336336135864258,58.95568084716797,8.13383960723877,2.124368190765381,160.92730712890625,1.9284061193466187,4.541684627532959,1.6790120601654053,55.50450134277344,1
74,2.0,12.142227172851562,14142.1357421875,4472.13623046875,63.0,79.0,1.3441318273544312,0.9528114795684814,9.062423706054688,264.5360412597656,416.7956848144531,53.6506462097168,12.336336135864258,58.95568084716797,8.13383960723877,2.124368190765381,160.92730712890625,1.9284061193466187,4.541684627532959,1.6790120601654053,55.50450134277344,1
75,6.0,13.534026145935059,6324.55517578125,4472.13623046875,207.0,135.0,2.53397274017334,2.2272424697875977,15.150310516357422,524.307373046875,778.1719360351562,138.73155212402344,21.026594161987305,56.394569396972656,38.35634231567383,4.086277008056641,153.65797424316406,1.1822999715805054,2.0364742279052734,3.494866132736206,67.080078125,1
76,6.0,21.573165893554688,4472.13623046875,4000.0,143.0,151.0,3.227660655975342,2.178262948989868,17.361902236938477,502.89801025390625,767.4655151367188,136.3697509765625,21.81229019165039,57.84072494506836,35.35144805908203,3.7777445316314697,156.0684814453125,1.1712427139282227,2.1585395336151123,3.4881303310394287,67.07035064697266,1
77,5.0,0.0,8246.2109375,0.0,103.0,63.0,0.8279451727867126,1.82210373878479,8.702917098999023,357.2890319824219,417.6813659667969,84.9531478881836,11.854026794433594,70.70191192626953,15.824800491333008,3.2980470657348633,196.58499145507812,1.8119920492172241,4.869662761688232,1.9113208055496216,59.905616760253906,1
78,5.0,0.0,0.0,8246.2109375,243.0,79.0,2.3424692153930664,2.036935329437256,11.909217834472656,316.2830810546875,413.78692626953125,64.6740951538086,12.123090744018555,65.38743591308594,9.987753868103027,2.631162166595459,184.3704833984375,2.4606893062591553,6.958903789520264,1.3048542737960815,56.99382781982422,1
79,5.0,0.0,10000.0,2000.0,143.0,63.0,2.2804973125457764,2.6451187133789062,16.526681900024414,363.582763671875,441.829833984375,92.61424255371094,13.412945747375488,91.59600067138672,17.40418243408203,4.296024799346924,251.53427124023438,1.6105146408081055,4.490273475646973,2.0429234504699707,60.83442687988281,1
80,2.0,14.54772663116455,4000.0,2000.0,47.0,231.0,0.9172821640968323,1.2671773433685303,5.861294269561768,570.588134765625,694.086669921875,79.72982788085938,12.224209785461426,50.18092727661133,19.1514835357666,2.737971544265747,139.82252502441406,1.377733588218689,3.033721923828125,2.0660672187805176,65.99463653564453,1
81,2.0,14.57112979888916,5656.85400390625,2000.0,111.0,227.0,0.8366517424583435,1.6384532451629639,7.345491409301758,571.9141845703125,692.4655151367188,76.50267028808594,11.230355262756348,50.914913177490234,18.628890991210938,2.7510650157928467,142.1043243408203,1.288844347000122,3.166914224624634,2.0705111026763916,66.32520294189453,1
82,2.0,60.3808479309082,11661.9033203125,0.0,151.0,111.0,2.5956828594207764,4.162930965423584,21.93084144592285,561.5306396484375,560.746337890625,181.1981201171875,21.637622833251953,76.20216369628906,51.839515686035156,7.290752410888672,207.93125915527344,0.8859455585479736,1.5579227209091187,3.724846839904785,66.2139663696289,1
83,2.0,75.01736450195312,10770.3291015625,0.0,191.0,111.0,3.6110470294952393,6.313902378082275,41.452857971191406,611.5546264648438,662.3372192382812,181.41207885742188,19.133281707763672,65.68017578125,59.05696105957031,6.501588344573975,179.79066467285156,0.9112957119941711,1.7535313367843628,3.6709470748901367,67.15860748291016,1
84,5.0,0.0,10000.0,2000.0,143.0,63.0,2.2804973125457764,2.6451187133789062,16.526681900024414,363.582763671875,441.829833984375,92.61424255371094,13.412945747375488,91.59600067138672,17.40418243408203,4.296024799346924,251.53427124023438,1.6105146408081055,4.490273475646973,2.0429234504699707,60.83442687988281,1
85,5.0,0.0,8485.28125,2828.427001953125,235.0,63.0,0.8212012052536011,1.5601943731307983,6.82950496673584,323.5421142578125,417.8821716308594,80.0268325805664,11.3439302444458,66.17134857177734,12.109506607055664,3.1057279109954834,182.93858337402344,1.7094042301177979,4.599984169006348,2.012730836868286,61.259849548339844,1
86,5.0,0.0,2000.0,8944.2724609375,239.0,159.0,0.8230910301208496,1.803792119026184,7.318984508514404,320.44415283203125,402.2873840332031,58.841121673583984,12.173048973083496,63.5041618347168,9.678232192993164,2.576918601989746,179.3143768310547,2.446770191192627,6.947324752807617,1.299046277999878,56.5754508972168,1
87,5.0,0.0,0.0,8246.2109375,243.0,79.0,2.3424692153930664,2.036935329437256,11.909217834472656,316.2830810546875,413.78692626953125,64.6740951538086,12.123090744018555,65.38743591308594,9.987753868103027,2.631162166595459,184.3704833984375,2.4606893062591553,6.958903789520264,1.3048542737960815,56.99382781982422,1
88,2.0,0.0,5656.85400390625,2000.0,199.0,199.0,1.2808849811553955,1.8057531118392944,6.016340255737305,848.4556274414062,657.6185302734375,63.52407455444336,11.693248748779297,59.67278289794922,11.453765869140625,3.1091389656066895,176.45863342285156,4.488027095794678,1.6265723705291748,0.8575288653373718,61.331878662109375,1
89,2.0,9.081574440002441,0.0,0.0,223.0,95.0,2.9148943424224854,3.3731493949890137,14.11042594909668,1210.27197265625,610.1693115234375,94.79649353027344,21.713560104370117,109.62943267822266,20.088716506958008,3.5341079235076904,326.79864501953125,2.6037826538085938,1.3697973489761353,0.773167073726654,61.531490325927734,1
90,2.0,9.081574440002441,0.0,0.0,223.0,95.0,2.9148943424224854,3.3731493949890137,14.11042594909668,1210.27197265625,610.1693115234375,94.79649353027344,21.713560104370117,109.62943267822266,20.088716506958008,3.5341079235076904,326.79864501953125,2.6037826538085938,1.3697973489761353,0.773167073726654,61.531490325927734,1
91,2.0,7.638975620269775,2828.427001953125,0.0,175.0,215.0,0.9758862257003784,1.4641571044921875,7.311790943145752,894.3115234375,696.235107421875,76.94633483886719,13.755956649780273,72.89550018310547,14.602522850036621,3.2500154972076416,213.80450439453125,3.3051366806030273,1.702621579170227,0.9153673648834229,61.72196578979492,1
92,2.0,0.0,4472.13623046875,0.0,215.0,223.0,1.3278353214263916,2.1733875274658203,7.391450881958008,796.4124145507812,648.0953979492188,72.78961944580078,13.670543670654297,64.04389190673828,12.213045120239258,3.1790881156921387,191.47744750976562,3.245558261871338,1.6081912517547607,0.864197313785553,63.02291488647461,1
93,1.0,42.2087516784668,6000.0,0.0,79.0,135.0,3.6171281337738037,1.9928523302078247,21.244672775268555,1146.7027587890625,725.2689819335938,107.78408813476562,15.565009117126465,101.84243774414062,22.83716583251953,4.300507068634033,284.3721008300781,2.472567319869995,1.7329785823822021,1.0350974798202515,62.55575942993164,1
94,1.0,42.2087516784668,6000.0,0.0,79.0,135.0,3.6171281337738037,1.9928523302078247,21.244672775268555,1146.7027587890625,725.2689819335938,107.78408813476562,15.565009117126465,101.84243774414062,22.83716583251953,4.300507068634033,284.3721008300781,2.472567319869995,1.7329785823822021,1.0350974798202515,62.55575942993164,1
95,5.0,93.28926086425781,2000.0,0.0,231.0,111.0,2.76747465133667,2.5669801235198975,18.57647132873535,974.1583862304688,518.0983276367188,86.05907440185547,24.04897689819336,84.78308868408203,18.68470001220703,3.930267572402954,286.6541748046875,5.202511310577393,2.372562885284424,0.7099934220314026,57.56890106201172,1
96,5.0,93.28926086425781,2000.0,0.0,231.0,111.0,2.76747465133667,2.5669801235198975,18.57647132873535,974.1583862304688,518.0983276367188,86.05907440185547,24.04897689819336,84.78308868408203,18.68470001220703,3.930267572402954,286.6541748046875,5.202511310577393,2.372562885284424,0.7099934220314026,57.56890106201172,1
97,2.0,17.13087272644043,7211.1025390625,0.0,183.0,231.0,2.159196376800537,2.480776309967041,14.339792251586914,958.8331909179688,707.943115234375,112.9328842163086,17.96966552734375,91.22464752197266,24.485990524291992,4.442930698394775,257.6128845214844,2.8399510383605957,1.8758258819580078,1.006147861480713,58.93919372558594,1
98,2.0,60.53737258911133,5656.85400390625,2000.0,203.0,231.0,2.3175048828125,3.1052677631378174,19.228473663330078,1070.9075927734375,701.8489379882812,112.00074768066406,17.249650955200195,93.8209228515625,23.110158920288086,5.088405609130859,261.61767578125,2.5627918243408203,1.7088267803192139,0.9128742218017578,59.40414810180664,1
99,2.0,60.53737258911133,5656.85400390625,2000.0,203.0,231.0,2.3175048828125,3.1052677631378174,19.228473663330078,1070.9075927734375,701.8489379882812,112.00074768066406,17.249650955200195,93.8209228515625,23.110158920288086,5.088405609130859,261.61767578125,2.5627918243408203,1.7088267803192139,0.9128742218017578,59.40414810180664,1
100,2.0,19.25986671447754,5656.85400390625,12000.0,143.0,47.0,1.0598318576812744,2.6555655002593994,9.942380905151367,406.7893981933594,418.94586181640625,97.66349792480469,12.826435089111328,61.12820816040039,10.743032455444336,3.0991058349609375,186.00076293945312,1.2942531108856201,2.1677303314208984,2.4283225536346436,63.392425537109375,1
101,1.0,0.0,7211.1025390625,2828.427001953125,79.0,195.0,1.8036847114562988,2.599482774734497,21.737205505371094,645.3596801757812,582.6094970703125,78.40474700927734,11.22801399230957,132.0956268310547,20.050783157348633,3.792208671569824,368.0542297363281,1.8636640310287476,2.513231039047241,2.160216808319092,65.12518310546875,1
102,1.0,0.0,7211.1025390625,2828.427001953125,79.0,195.0,1.8036847114562988,2.599482774734497,21.737205505371094,645.3596801757812,582.6094970703125,78.40474700927734,11.22801399230957,132.0956268310547,20.050783157348633,3.792208671569824,368.0542297363281,1.8636640310287476,2.513231039047241,2.160216808319092,65.12518310546875,1
