,Geol,Dol_den,Lin_order1,Lin_order2,RTP,BGA,eK,eU,eTh,ZR,BA,RB,NB,CE,TH,U,TREE,MGO,CAO,K2O,SIO2
6008,2.0,31.580326080322266,0.0,2000.0,103.0,219.0,1.7952669858932495,1.9934163093566895,7.578587532043457,1000.646728515625,709.7120971679688,79.5297622680664,14.49280071258545,75.7162094116211,15.274672508239746,3.2524991035461426,221.6591339111328,3.51019287109375,1.6460893154144287,0.9119558334350586,61.64103317260742
6009,2.0,0.0,2000.0,2000.0,199.0,219.0,1.3789829015731812,2.838654041290283,11.608538627624512,919.376708984375,683.2607421875,85.1159896850586,14.448012351989746,77.03794860839844,17.347843170166016,3.5632762908935547,220.64495849609375,4.640800476074219,1.8142296075820923,0.9012836217880249,59.014068603515625
6010,2.0,0.0,2828.427001953125,0.0,135.0,227.0,1.944318175315857,2.5821688175201416,17.15643882751465,926.3160400390625,701.6785888671875,91.58057403564453,14.547754287719727,75.05706787109375,18.926725387573242,3.641242027282715,213.80430603027344,3.4615671634674072,1.7847319841384888,0.9129830002784729,60.82798767089844
6011,2.0,19.16608428955078,4472.13623046875,0.0,143.0,235.0,2.149045705795288,2.5205273628234863,15.297266960144043,1027.5650634765625,708.4066162109375,98.4372329711914,15.130936622619629,77.0523681640625,21.159400939941406,4.1587395668029785,218.08346557617188,2.6438796520233154,1.6516804695129395,0.9271314144134521,61.28968811035156
6012,2.0,112.13542175292969,4472.13623046875,2000.0,95.0,239.0,2.6337437629699707,2.322425127029419,19.07541847229004,960.8382568359375,712.006103515625,102.6787109375,16.060440063476562,82.11861419677734,23.294898986816406,4.6310133934021,232.02627563476562,2.6500110626220703,1.6792783737182617,0.9354096055030823,60.5374870300293
6013,2.0,112.1546630859375,4000.0,2000.0,95.0,235.0,2.4845643043518066,2.539853572845459,18.405460357666016,1090.887939453125,759.8670043945312,113.01338195800781,17.024621963500977,90.00025939941406,26.493852615356445,4.894827842712402,241.81654357910156,2.2691569328308105,1.5002286434173584,0.8766327500343323,60.23710250854492
6014,2.0,106.22257995605469,2828.427001953125,0.0,199.0,227.0,3.4761734008789062,5.367767333984375,33.39141082763672,944.5225219726562,762.3298950195312,106.08100891113281,15.907913208007812,91.2198715209961,24.857633590698242,4.90084981918335,246.76715087890625,2.677741765975952,1.6238908767700195,0.9071277379989624,60.468475341796875
6015,6.0,15.255413055419922,2000.0,0.0,211.0,211.0,3.6440744400024414,4.462808132171631,33.4653434753418,917.5087890625,762.399169921875,107.30766296386719,16.626737594604492,104.75040435791016,27.791032791137695,5.498451232910156,287.2136535644531,2.5941379070281982,1.5646848678588867,0.8598836660385132,60.44791793823242
6016,2.0,66.14936828613281,14142.1357421875,14560.2197265625,143.0,203.0,0.7831751108169556,1.7393385171890259,4.586465835571289,320.40606689453125,419.1565246582031,88.9310302734375,11.371206283569336,52.742103576660156,8.59147834777832,2.65925669670105,157.12591552734375,1.4692270755767822,2.482205629348755,2.2845559120178223,61.986228942871094
6017,2.0,44.90568923950195,12806.2490234375,14142.1357421875,135.0,215.0,0.6116874814033508,1.133471965789795,5.610164642333984,340.8553161621094,390.8684387207031,73.21544647216797,11.794301986694336,52.046688079833984,7.489583969116211,2.3985188007354736,154.8576202392578,1.3430697917938232,2.39157772064209,1.944992184638977,62.743553161621094
6018,2.0,0.0,11313.7080078125,14000.0,143.0,223.0,0.6881874203681946,1.552011251449585,7.5061445236206055,351.8133239746094,379.4374084472656,67.62439727783203,11.094990730285645,58.607540130615234,8.307443618774414,2.2575786113739014,173.76370239257812,1.4632396697998047,2.303969144821167,1.807256817817688,62.366737365722656
6019,2.0,0.0,10000.0,12649.1103515625,167.0,235.0,0.46093639731407166,1.299339771270752,5.869385719299316,340.1754150390625,364.5555725097656,65.70697784423828,10.280258178710938,54.52436828613281,8.29311466217041,2.1217610836029053,160.0498809814453,1.535102367401123,2.245094060897827,1.6848654747009277,61.99722671508789
6020,2.0,0.0,8485.28125,10770.3291015625,175.0,231.0,0.6293827891349792,1.4170277118682861,6.001544952392578,331.9265441894531,361.20819091796875,66.84452819824219,9.861289024353027,53.85831832885742,8.33793830871582,2.1623926162719727,155.43377685546875,1.4577537775039673,2.2249810695648193,1.6721312999725342,62.530914306640625
6021,2.0,0.0,7211.1025390625,8944.2724609375,183.0,211.0,0.7048190236091614,1.4629065990447998,7.588212966918945,324.29144287109375,356.9120178222656,67.24536895751953,9.675872802734375,52.39872741699219,8.067889213562012,2.212156295776367,149.36367797851562,1.389534592628479,2.152407169342041,1.6745541095733643,63.270694732666016
6022,2.0,0.0,5656.85400390625,7211.1025390625,183.0,183.0,0.9747106432914734,1.6842809915542603,9.118850708007812,329.62042236328125,348.39410400390625,64.33113098144531,9.528264999389648,51.75560760498047,8.459307670593262,2.1831846237182617,147.92831420898438,1.4105490446090698,2.1098766326904297,1.648678183555603,64.45073699951172
6023,2.0,0.0,4472.13623046875,5656.85400390625,191.0,143.0,1.1698007583618164,1.266770601272583,5.391860485076904,338.840576171875,361.3048095703125,66.3418960571289,9.749162673950195,49.319881439208984,9.178800582885742,2.2467620372772217,142.08705139160156,1.317317247390747,2.2026443481445312,1.804588794708252,64.86920928955078
